Income,Education,PhysActivity,Veggies,HvyAlcoholConsump,Fruits,User Reference
7.0,4.0,0.0,1.0,0.0,1.0,User_497
7.0,6.0,0.0,1.0,0.0,0.0,User_498
7.0,6.0,1.0,1.0,0.0,1.0,User_499
8.0,6.0,0.0,1.0,0.0,1.0,User_500
2.0,6.0,1.0,1.0,0.0,0.0,User_501
7.0,4.0,0.0,1.0,1.0,1.0,User_502
5.0,5.0,0.0,1.0,0.0,1.0,User_503
3.0,4.0,1.0,1.0,0.0,0.0,User_504
2.0,4.0,1.0,0.0,0.0,0.0,User_505
2.0,4.0,1.0,1.0,0.0,1.0,User_506
4.0,4.0,1.0,1.0,0.0,0.0,User_507
6.0,6.0,0.0,1.0,0.0,1.0,User_508
8.0,6.0,1.0,0.0,0.0,0.0,User_509
7.0,4.0,0.0,0.0,0.0,0.0,User_510
3.0,6.0,1.0,1.0,0.0,1.0,User_511
8.0,6.0,1.0,1.0,1.0,0.0,User_512
6.0,4.0,0.0,1.0,1.0,1.0,User_513
3.0,5.0,0.0,1.0,0.0,1.0,User_514
6.0,4.0,1.0,1.0,0.0,0.0,User_515
8.0,4.0,1.0,1.0,0.0,0.0,User_516
7.0,6.0,1.0,1.0,0.0,1.0,User_517
4.0,3.0,0.0,0.0,0.0,1.0,User_518
8.0,6.0,1.0,1.0,0.0,1.0,User_519
5.0,4.0,1.0,1.0,0.0,0.0,User_520
5.0,6.0,0.0,1.0,0.0,1.0,User_521
6.0,4.0,0.0,0.0,0.0,0.0,User_522
6.0,4.0,1.0,1.0,0.0,0.0,User_523
8.0,6.0,1.0,1.0,0.0,1.0,User_524
5.0,5.0,1.0,0.0,0.0,0.0,User_525
8.0,6.0,1.0,1.0,0.0,1.0,User_526
6.0,4.0,1.0,0.0,0.0,0.0,User_527
8.0,4.0,1.0,1.0,0.0,1.0,User_528
8.0,5.0,1.0,1.0,0.0,1.0,User_529
5.0,4.0,1.0,1.0,0.0,1.0,User_530
4.0,6.0,1.0,0.0,0.0,0.0,User_531
8.0,6.0,0.0,0.0,0.0,1.0,User_532
8.0,4.0,1.0,1.0,0.0,1.0,User_533
5.0,5.0,1.0,0.0,0.0,0.0,User_534
4.0,5.0,1.0,1.0,0.0,1.0,User_535
4.0,4.0,1.0,1.0,0.0,1.0,User_536
1.0,4.0,1.0,1.0,0.0,1.0,User_537
7.0,4.0,1.0,1.0,0.0,0.0,User_538
6.0,5.0,0.0,0.0,0.0,1.0,User_539
7.0,5.0,0.0,1.0,0.0,1.0,User_540
8.0,6.0,1.0,1.0,0.0,1.0,User_541
4.0,4.0,1.0,1.0,0.0,0.0,User_542
7.0,5.0,1.0,1.0,0.0,1.0,User_543
8.0,6.0,0.0,1.0,0.0,0.0,User_544
8.0,6.0,1.0,1.0,0.0,1.0,User_545
8.0,5.0,0.0,1.0,0.0,0.0,User_546
5.0,5.0,1.0,1.0,0.0,1.0,User_547
2.0,5.0,1.0,1.0,0.0,1.0,User_548
7.0,6.0,0.0,0.0,0.0,1.0,User_549
8.0,6.0,1.0,1.0,0.0,1.0,User_550
6.0,5.0,1.0,1.0,0.0,1.0,User_551
8.0,6.0,1.0,1.0,0.0,1.0,User_552
2.0,4.0,1.0,0.0,0.0,1.0,User_553
8.0,4.0,1.0,1.0,0.0,1.0,User_554
1.0,4.0,1.0,1.0,0.0,1.0,User_555
1.0,1.0,1.0,0.0,0.0,1.0,User_556
6.0,5.0,0.0,1.0,0.0,0.0,User_557
6.0,5.0,1.0,1.0,0.0,1.0,User_558
1.0,4.0,0.0,0.0,0.0,0.0,User_559
1.0,3.0,1.0,0.0,0.0,0.0,User_560
3.0,4.0,1.0,1.0,0.0,1.0,User_561
7.0,4.0,1.0,0.0,0.0,1.0,User_562
2.0,2.0,0.0,0.0,0.0,0.0,User_563
7.0,6.0,1.0,1.0,0.0,1.0,User_564
3.0,4.0,0.0,1.0,0.0,0.0,User_565
7.0,6.0,1.0,1.0,0.0,0.0,User_566
5.0,4.0,0.0,1.0,0.0,1.0,User_567
8.0,5.0,0.0,1.0,0.0,1.0,User_568
4.0,5.0,1.0,1.0,0.0,1.0,User_569
2.0,4.0,1.0,0.0,0.0,0.0,User_570
8.0,6.0,1.0,1.0,0.0,1.0,User_571
6.0,6.0,1.0,1.0,0.0,0.0,User_572
5.0,4.0,1.0,1.0,0.0,1.0,User_573
4.0,4.0,1.0,1.0,0.0,0.0,User_574
6.0,6.0,1.0,1.0,0.0,0.0,User_575
7.0,4.0,1.0,1.0,0.0,1.0,User_576
8.0,5.0,1.0,1.0,0.0,1.0,User_577
8.0,4.0,1.0,1.0,0.0,1.0,User_578
5.0,6.0,1.0,1.0,0.0,1.0,User_579
2.0,5.0,1.0,0.0,0.0,0.0,User_580
6.0,5.0,0.0,0.0,0.0,0.0,User_581
3.0,3.0,0.0,0.0,0.0,0.0,User_582
6.0,5.0,1.0,1.0,0.0,1.0,User_583
2.0,3.0,1.0,1.0,0.0,0.0,User_584
8.0,6.0,0.0,1.0,0.0,0.0,User_585
8.0,6.0,1.0,1.0,0.0,0.0,User_586
8.0,6.0,1.0,1.0,0.0,1.0,User_587
6.0,5.0,0.0,1.0,0.0,1.0,User_588
8.0,6.0,1.0,1.0,0.0,1.0,User_589
4.0,5.0,0.0,0.0,0.0,0.0,User_590
4.0,4.0,1.0,1.0,0.0,0.0,User_591
6.0,5.0,1.0,1.0,0.0,1.0,User_592
3.0,4.0,1.0,1.0,0.0,0.0,User_593
2.0,3.0,0.0,1.0,0.0,0.0,User_594
6.0,5.0,0.0,1.0,0.0,0.0,User_595
8.0,6.0,1.0,1.0,0.0,1.0,User_596
2.0,3.0,1.0,0.0,0.0,1.0,User_597
2.0,4.0,0.0,1.0,0.0,1.0,User_598
6.0,5.0,0.0,1.0,0.0,1.0,User_599
8.0,6.0,1.0,0.0,0.0,1.0,User_600
2.0,3.0,1.0,1.0,0.0,1.0,User_601
5.0,6.0,0.0,1.0,1.0,0.0,User_602
2.0,6.0,1.0,1.0,0.0,1.0,User_603
5.0,6.0,1.0,1.0,0.0,0.0,User_604
3.0,4.0,0.0,0.0,0.0,1.0,User_605
6.0,5.0,0.0,1.0,0.0,1.0,User_606
4.0,4.0,1.0,1.0,0.0,1.0,User_607
8.0,6.0,1.0,1.0,0.0,1.0,User_608
8.0,6.0,1.0,1.0,0.0,1.0,User_609
8.0,4.0,1.0,0.0,0.0,0.0,User_610
8.0,6.0,1.0,1.0,0.0,1.0,User_611
6.0,5.0,1.0,1.0,0.0,1.0,User_612
1.0,5.0,1.0,1.0,0.0,1.0,User_613
6.0,6.0,1.0,1.0,0.0,1.0,User_614
6.0,4.0,1.0,1.0,0.0,1.0,User_615
8.0,6.0,1.0,1.0,0.0,1.0,User_616
8.0,6.0,1.0,1.0,0.0,0.0,User_617
3.0,2.0,0.0,0.0,0.0,0.0,User_618
6.0,5.0,1.0,1.0,0.0,0.0,User_619
5.0,5.0,1.0,1.0,0.0,0.0,User_620
3.0,4.0,1.0,0.0,0.0,1.0,User_621
4.0,3.0,0.0,0.0,0.0,1.0,User_622
4.0,4.0,0.0,0.0,0.0,0.0,User_623
7.0,4.0,1.0,0.0,0.0,1.0,User_624
3.0,3.0,1.0,1.0,0.0,1.0,User_625
8.0,5.0,1.0,1.0,0.0,0.0,User_626
6.0,1.0,0.0,0.0,1.0,0.0,User_627
8.0,6.0,0.0,1.0,0.0,0.0,User_628
6.0,3.0,1.0,1.0,0.0,1.0,User_629
8.0,6.0,1.0,1.0,0.0,1.0,User_630
5.0,5.0,0.0,1.0,0.0,0.0,User_631
1.0,4.0,0.0,0.0,0.0,1.0,User_632
8.0,6.0,1.0,1.0,0.0,1.0,User_633
7.0,4.0,1.0,1.0,0.0,1.0,User_634
5.0,3.0,1.0,0.0,0.0,1.0,User_635
6.0,4.0,1.0,1.0,0.0,1.0,User_636
3.0,4.0,0.0,0.0,0.0,0.0,User_637
8.0,6.0,1.0,1.0,0.0,1.0,User_638
4.0,4.0,1.0,1.0,0.0,1.0,User_639
8.0,5.0,1.0,1.0,0.0,0.0,User_640
3.0,5.0,1.0,0.0,0.0,1.0,User_641
7.0,3.0,0.0,1.0,0.0,1.0,User_642
8.0,6.0,1.0,0.0,0.0,0.0,User_643
6.0,4.0,0.0,1.0,0.0,1.0,User_644
3.0,5.0,1.0,1.0,0.0,1.0,User_645
4.0,6.0,0.0,1.0,0.0,0.0,User_646
4.0,4.0,1.0,1.0,0.0,0.0,User_647
6.0,4.0,1.0,1.0,0.0,1.0,User_648
7.0,6.0,1.0,1.0,0.0,1.0,User_649
6.0,5.0,0.0,1.0,1.0,0.0,User_650
7.0,6.0,1.0,1.0,0.0,1.0,User_651
3.0,5.0,0.0,1.0,0.0,0.0,User_652
8.0,6.0,0.0,1.0,0.0,0.0,User_653
1.0,6.0,0.0,1.0,0.0,1.0,User_654
7.0,6.0,0.0,1.0,0.0,1.0,User_655
6.0,5.0,0.0,0.0,0.0,0.0,User_656
2.0,4.0,0.0,0.0,0.0,1.0,User_657
6.0,5.0,1.0,1.0,0.0,1.0,User_658
3.0,3.0,0.0,1.0,0.0,0.0,User_659
1.0,2.0,1.0,0.0,0.0,0.0,User_660
8.0,6.0,1.0,1.0,0.0,1.0,User_661
8.0,6.0,1.0,1.0,0.0,1.0,User_662
7.0,4.0,1.0,1.0,0.0,1.0,User_663
7.0,6.0,1.0,1.0,0.0,0.0,User_664
6.0,5.0,1.0,0.0,0.0,0.0,User_665
1.0,4.0,1.0,0.0,0.0,0.0,User_666
5.0,5.0,0.0,1.0,0.0,1.0,User_667
3.0,3.0,1.0,1.0,0.0,1.0,User_668
7.0,6.0,1.0,1.0,0.0,1.0,User_669
1.0,6.0,1.0,0.0,0.0,1.0,User_670
3.0,6.0,0.0,1.0,0.0,1.0,User_671
4.0,4.0,0.0,1.0,0.0,0.0,User_672
6.0,6.0,1.0,1.0,0.0,1.0,User_673
8.0,5.0,1.0,0.0,0.0,0.0,User_674
4.0,4.0,0.0,0.0,0.0,0.0,User_675
3.0,5.0,1.0,1.0,0.0,1.0,User_676
1.0,5.0,1.0,1.0,0.0,1.0,User_677
5.0,6.0,1.0,1.0,0.0,1.0,User_678
4.0,6.0,0.0,1.0,0.0,1.0,User_679
7.0,6.0,0.0,0.0,0.0,1.0,User_680
6.0,4.0,0.0,1.0,0.0,1.0,User_681
2.0,3.0,1.0,0.0,0.0,0.0,User_682
5.0,5.0,1.0,1.0,0.0,1.0,User_683
3.0,5.0,1.0,1.0,0.0,0.0,User_684
6.0,6.0,1.0,1.0,0.0,0.0,User_685
3.0,6.0,1.0,1.0,0.0,1.0,User_686
7.0,4.0,1.0,1.0,0.0,0.0,User_687
7.0,6.0,1.0,1.0,1.0,1.0,User_688
8.0,6.0,1.0,1.0,0.0,1.0,User_689
5.0,5.0,1.0,0.0,0.0,1.0,User_690
8.0,6.0,1.0,1.0,0.0,1.0,User_691
6.0,5.0,0.0,1.0,0.0,0.0,User_692
3.0,6.0,0.0,1.0,0.0,1.0,User_693
8.0,6.0,0.0,1.0,0.0,0.0,User_694
5.0,4.0,0.0,1.0,0.0,1.0,User_695
8.0,6.0,0.0,1.0,0.0,1.0,User_696
7.0,5.0,1.0,1.0,0.0,0.0,User_697
2.0,2.0,0.0,0.0,0.0,1.0,User_698
1.0,6.0,0.0,1.0,0.0,0.0,User_699
7.0,6.0,1.0,1.0,0.0,1.0,User_700
6.0,5.0,1.0,1.0,0.0,1.0,User_701
8.0,6.0,0.0,1.0,0.0,0.0,User_702
7.0,6.0,1.0,1.0,0.0,1.0,User_703
6.0,4.0,1.0,1.0,0.0,1.0,User_704
8.0,4.0,1.0,1.0,0.0,1.0,User_705
3.0,2.0,1.0,1.0,0.0,0.0,User_706
6.0,4.0,0.0,1.0,0.0,1.0,User_707
5.0,4.0,0.0,1.0,0.0,1.0,User_708
3.0,4.0,1.0,1.0,0.0,0.0,User_709
7.0,4.0,1.0,1.0,0.0,0.0,User_710
4.0,4.0,1.0,0.0,0.0,1.0,User_711
4.0,4.0,1.0,1.0,0.0,0.0,User_712
8.0,6.0,1.0,1.0,0.0,1.0,User_713
5.0,4.0,1.0,1.0,0.0,1.0,User_714
4.0,4.0,1.0,1.0,0.0,0.0,User_715
6.0,4.0,1.0,0.0,0.0,0.0,User_716
7.0,5.0,1.0,1.0,0.0,1.0,User_717
3.0,3.0,1.0,0.0,0.0,0.0,User_718
7.0,4.0,0.0,1.0,0.0,1.0,User_719
6.0,4.0,1.0,0.0,0.0,0.0,User_720
6.0,6.0,0.0,1.0,0.0,1.0,User_721
8.0,6.0,1.0,1.0,0.0,1.0,User_722
2.0,3.0,1.0,0.0,0.0,0.0,User_723
8.0,5.0,1.0,0.0,0.0,1.0,User_724
6.0,6.0,1.0,0.0,0.0,0.0,User_725
6.0,4.0,1.0,1.0,0.0,1.0,User_726
3.0,2.0,1.0,1.0,0.0,0.0,User_727
4.0,5.0,1.0,1.0,0.0,1.0,User_728
6.0,5.0,1.0,1.0,0.0,1.0,User_729
6.0,5.0,1.0,1.0,0.0,0.0,User_730
7.0,4.0,1.0,1.0,0.0,1.0,User_731
6.0,4.0,1.0,0.0,0.0,0.0,User_732
6.0,6.0,0.0,1.0,0.0,1.0,User_733
3.0,2.0,1.0,0.0,0.0,0.0,User_734
7.0,6.0,1.0,1.0,0.0,0.0,User_735
7.0,4.0,0.0,1.0,0.0,0.0,User_736
3.0,4.0,1.0,1.0,0.0,1.0,User_737
6.0,4.0,1.0,1.0,0.0,0.0,User_738
3.0,4.0,0.0,0.0,0.0,1.0,User_739
3.0,4.0,0.0,0.0,0.0,1.0,User_740
6.0,6.0,1.0,1.0,0.0,1.0,User_741
7.0,5.0,1.0,1.0,0.0,1.0,User_742
3.0,5.0,0.0,1.0,0.0,0.0,User_743
4.0,5.0,1.0,0.0,0.0,1.0,User_744
2.0,5.0,1.0,1.0,0.0,0.0,User_745
8.0,6.0,1.0,1.0,1.0,1.0,User_746
8.0,6.0,1.0,1.0,0.0,1.0,User_747
4.0,3.0,1.0,1.0,0.0,0.0,User_748
8.0,6.0,0.0,1.0,0.0,1.0,User_749
5.0,6.0,1.0,1.0,0.0,1.0,User_750
1.0,6.0,1.0,1.0,0.0,1.0,User_751
8.0,6.0,0.0,1.0,0.0,1.0,User_752
8.0,6.0,0.0,1.0,0.0,1.0,User_753
1.0,6.0,1.0,1.0,0.0,1.0,User_754
8.0,6.0,1.0,1.0,0.0,1.0,User_755
1.0,5.0,1.0,1.0,0.0,0.0,User_756
7.0,4.0,1.0,1.0,0.0,1.0,User_757
6.0,5.0,1.0,1.0,0.0,0.0,User_758
6.0,5.0,1.0,1.0,0.0,0.0,User_759
2.0,3.0,1.0,0.0,0.0,1.0,User_760
8.0,6.0,1.0,1.0,0.0,0.0,User_761
5.0,4.0,1.0,1.0,0.0,0.0,User_762
8.0,6.0,1.0,1.0,0.0,1.0,User_763
6.0,6.0,0.0,1.0,0.0,1.0,User_764
2.0,4.0,1.0,1.0,0.0,0.0,User_765
8.0,5.0,1.0,0.0,0.0,0.0,User_766
4.0,4.0,1.0,1.0,0.0,1.0,User_767
8.0,6.0,1.0,1.0,0.0,1.0,User_768
7.0,4.0,1.0,1.0,0.0,1.0,User_769
8.0,6.0,1.0,1.0,0.0,1.0,User_770
6.0,4.0,1.0,1.0,0.0,0.0,User_771
3.0,3.0,1.0,0.0,0.0,1.0,User_772
8.0,6.0,1.0,1.0,0.0,1.0,User_773
6.0,5.0,0.0,1.0,0.0,1.0,User_774
7.0,5.0,1.0,1.0,0.0,1.0,User_775
6.0,6.0,1.0,1.0,0.0,0.0,User_776
5.0,5.0,0.0,1.0,0.0,1.0,User_777
7.0,4.0,1.0,1.0,0.0,0.0,User_778
6.0,6.0,1.0,1.0,0.0,1.0,User_779
3.0,6.0,0.0,1.0,0.0,1.0,User_780
2.0,4.0,1.0,1.0,0.0,1.0,User_781
2.0,4.0,0.0,0.0,0.0,0.0,User_782
8.0,6.0,1.0,1.0,0.0,0.0,User_783
5.0,4.0,0.0,1.0,0.0,0.0,User_784
7.0,5.0,1.0,1.0,0.0,1.0,User_785
7.0,4.0,1.0,1.0,0.0,1.0,User_786
7.0,4.0,1.0,1.0,0.0,1.0,User_787
5.0,3.0,0.0,0.0,0.0,0.0,User_788
7.0,6.0,0.0,1.0,0.0,1.0,User_789
8.0,4.0,0.0,1.0,0.0,0.0,User_790
5.0,5.0,1.0,0.0,0.0,0.0,User_791
7.0,6.0,0.0,1.0,0.0,1.0,User_792
5.0,6.0,1.0,1.0,0.0,0.0,User_793
8.0,5.0,1.0,1.0,0.0,0.0,User_794
7.0,5.0,1.0,1.0,0.0,0.0,User_795
3.0,5.0,0.0,1.0,0.0,1.0,User_796
3.0,3.0,1.0,1.0,0.0,0.0,User_797
6.0,5.0,1.0,1.0,0.0,1.0,User_798
6.0,4.0,1.0,1.0,0.0,0.0,User_799
5.0,4.0,1.0,0.0,0.0,0.0,User_800
5.0,5.0,1.0,1.0,0.0,0.0,User_801
8.0,5.0,1.0,1.0,0.0,1.0,User_802
1.0,4.0,1.0,0.0,0.0,0.0,User_803
6.0,4.0,0.0,0.0,0.0,0.0,User_804
4.0,4.0,1.0,1.0,0.0,1.0,User_805
8.0,6.0,0.0,1.0,0.0,0.0,User_806
7.0,5.0,1.0,0.0,0.0,0.0,User_807
8.0,6.0,1.0,0.0,0.0,0.0,User_808
7.0,6.0,1.0,1.0,0.0,1.0,User_809
8.0,6.0,1.0,1.0,0.0,1.0,User_810
3.0,4.0,0.0,1.0,0.0,1.0,User_811
1.0,3.0,1.0,0.0,0.0,0.0,User_812
3.0,3.0,0.0,0.0,0.0,1.0,User_813
7.0,3.0,1.0,1.0,0.0,0.0,User_814
5.0,4.0,1.0,1.0,0.0,1.0,User_815
3.0,4.0,0.0,1.0,0.0,1.0,User_816
2.0,4.0,0.0,0.0,0.0,1.0,User_817
6.0,5.0,1.0,1.0,0.0,0.0,User_818
3.0,4.0,1.0,1.0,0.0,1.0,User_819
7.0,6.0,1.0,1.0,0.0,0.0,User_820
3.0,4.0,1.0,1.0,0.0,0.0,User_821
5.0,4.0,1.0,0.0,0.0,0.0,User_822
7.0,5.0,1.0,1.0,0.0,1.0,User_823
3.0,4.0,1.0,0.0,0.0,1.0,User_824
8.0,6.0,1.0,0.0,0.0,1.0,User_825
4.0,5.0,0.0,1.0,0.0,0.0,User_826
5.0,4.0,1.0,0.0,0.0,0.0,User_827
8.0,5.0,1.0,0.0,0.0,0.0,User_828
8.0,6.0,1.0,0.0,0.0,0.0,User_829
7.0,4.0,1.0,1.0,0.0,0.0,User_830
6.0,6.0,0.0,1.0,0.0,0.0,User_831
6.0,4.0,0.0,0.0,0.0,0.0,User_832
8.0,6.0,1.0,1.0,1.0,1.0,User_833
3.0,3.0,1.0,1.0,0.0,1.0,User_834
5.0,5.0,1.0,1.0,0.0,1.0,User_835
6.0,5.0,1.0,1.0,0.0,1.0,User_836
3.0,3.0,1.0,0.0,0.0,1.0,User_837
7.0,5.0,0.0,1.0,0.0,1.0,User_838
8.0,5.0,1.0,0.0,0.0,1.0,User_839
5.0,5.0,1.0,1.0,0.0,0.0,User_840
8.0,6.0,0.0,1.0,0.0,0.0,User_841
5.0,5.0,0.0,1.0,0.0,0.0,User_842
5.0,4.0,1.0,1.0,0.0,1.0,User_843
6.0,4.0,0.0,1.0,0.0,0.0,User_844
5.0,4.0,1.0,1.0,0.0,0.0,User_845
6.0,6.0,1.0,0.0,0.0,0.0,User_846
7.0,6.0,1.0,1.0,0.0,0.0,User_847
4.0,5.0,0.0,0.0,0.0,1.0,User_848
8.0,5.0,0.0,0.0,0.0,1.0,User_849
5.0,5.0,1.0,1.0,0.0,0.0,User_850
7.0,6.0,0.0,1.0,0.0,1.0,User_851
5.0,6.0,0.0,1.0,0.0,1.0,User_852
8.0,5.0,1.0,1.0,0.0,0.0,User_853
8.0,6.0,1.0,1.0,0.0,1.0,User_854
7.0,6.0,0.0,1.0,1.0,0.0,User_855
3.0,3.0,1.0,1.0,0.0,1.0,User_856
5.0,6.0,0.0,1.0,0.0,1.0,User_857
4.0,4.0,1.0,1.0,0.0,1.0,User_858
5.0,4.0,1.0,1.0,0.0,1.0,User_859
8.0,6.0,1.0,1.0,0.0,1.0,User_860
7.0,6.0,1.0,1.0,0.0,1.0,User_861
2.0,4.0,1.0,1.0,0.0,1.0,User_862
8.0,4.0,1.0,0.0,0.0,0.0,User_863
8.0,6.0,1.0,1.0,0.0,1.0,User_864
8.0,6.0,1.0,1.0,0.0,0.0,User_865
4.0,6.0,1.0,1.0,0.0,0.0,User_866
1.0,3.0,0.0,0.0,0.0,0.0,User_867
3.0,4.0,0.0,1.0,0.0,1.0,User_868
1.0,3.0,1.0,1.0,0.0,1.0,User_869
6.0,4.0,0.0,0.0,0.0,0.0,User_870
2.0,4.0,1.0,1.0,0.0,1.0,User_871
8.0,6.0,0.0,0.0,0.0,1.0,User_872
8.0,6.0,1.0,1.0,0.0,1.0,User_873
5.0,5.0,1.0,1.0,0.0,1.0,User_874
6.0,4.0,1.0,1.0,0.0,1.0,User_875
1.0,5.0,1.0,1.0,0.0,1.0,User_876
4.0,3.0,1.0,0.0,0.0,1.0,User_877
8.0,6.0,0.0,1.0,0.0,0.0,User_878
7.0,5.0,0.0,1.0,0.0,1.0,User_879
7.0,6.0,1.0,1.0,0.0,1.0,User_880
8.0,6.0,1.0,1.0,1.0,1.0,User_881
5.0,4.0,0.0,0.0,0.0,0.0,User_882
1.0,4.0,0.0,0.0,0.0,1.0,User_883
5.0,4.0,0.0,1.0,0.0,1.0,User_884
8.0,4.0,0.0,0.0,0.0,0.0,User_885
4.0,4.0,0.0,1.0,0.0,1.0,User_886
7.0,6.0,1.0,1.0,0.0,0.0,User_887
6.0,6.0,1.0,1.0,0.0,1.0,User_888
8.0,6.0,0.0,1.0,0.0,0.0,User_889
5.0,5.0,1.0,1.0,0.0,1.0,User_890
6.0,4.0,1.0,1.0,0.0,0.0,User_891
7.0,5.0,1.0,1.0,0.0,1.0,User_892
8.0,2.0,0.0,0.0,0.0,0.0,User_893
5.0,6.0,1.0,1.0,0.0,1.0,User_894
2.0,4.0,1.0,0.0,0.0,0.0,User_895
5.0,5.0,1.0,0.0,0.0,0.0,User_896
6.0,6.0,0.0,0.0,0.0,1.0,User_897
7.0,6.0,1.0,1.0,0.0,0.0,User_898
3.0,4.0,0.0,1.0,0.0,0.0,User_899
5.0,5.0,1.0,1.0,0.0,1.0,User_900
5.0,5.0,1.0,1.0,0.0,1.0,User_901
6.0,6.0,1.0,1.0,0.0,1.0,User_902
8.0,6.0,1.0,0.0,0.0,0.0,User_903
3.0,5.0,1.0,0.0,0.0,0.0,User_904
5.0,4.0,0.0,1.0,0.0,1.0,User_905
1.0,3.0,0.0,1.0,0.0,1.0,User_906
2.0,4.0,1.0,1.0,0.0,1.0,User_907
1.0,4.0,0.0,0.0,0.0,0.0,User_908
7.0,5.0,1.0,1.0,0.0,0.0,User_909
6.0,6.0,1.0,1.0,0.0,0.0,User_910
8.0,5.0,1.0,1.0,0.0,1.0,User_911
8.0,6.0,1.0,1.0,0.0,0.0,User_912
2.0,3.0,1.0,0.0,0.0,1.0,User_913
7.0,5.0,1.0,1.0,0.0,1.0,User_914
8.0,6.0,1.0,1.0,0.0,1.0,User_915
2.0,6.0,1.0,1.0,0.0,1.0,User_916
8.0,6.0,1.0,1.0,0.0,1.0,User_917
8.0,5.0,1.0,1.0,0.0,1.0,User_918
3.0,5.0,1.0,1.0,0.0,1.0,User_919
4.0,5.0,0.0,1.0,0.0,1.0,User_920
7.0,5.0,1.0,1.0,0.0,1.0,User_921
8.0,6.0,1.0,1.0,0.0,1.0,User_922
4.0,6.0,1.0,1.0,0.0,1.0,User_923
8.0,6.0,1.0,1.0,0.0,0.0,User_924
6.0,3.0,0.0,1.0,0.0,0.0,User_925
7.0,5.0,1.0,1.0,0.0,1.0,User_926
2.0,5.0,0.0,0.0,0.0,1.0,User_927
6.0,6.0,0.0,1.0,0.0,1.0,User_928
6.0,4.0,1.0,0.0,0.0,1.0,User_929
2.0,3.0,1.0,0.0,0.0,0.0,User_930
1.0,5.0,0.0,1.0,0.0,0.0,User_931
3.0,6.0,1.0,1.0,0.0,1.0,User_932
4.0,5.0,1.0,1.0,0.0,0.0,User_933
7.0,4.0,1.0,1.0,0.0,1.0,User_934
4.0,4.0,1.0,0.0,0.0,1.0,User_935
3.0,3.0,0.0,1.0,0.0,0.0,User_936
2.0,3.0,1.0,1.0,0.0,1.0,User_937
2.0,5.0,0.0,0.0,0.0,0.0,User_938
8.0,5.0,0.0,1.0,0.0,0.0,User_939
5.0,4.0,1.0,1.0,0.0,1.0,User_940
4.0,4.0,1.0,1.0,0.0,1.0,User_941
5.0,5.0,1.0,0.0,0.0,0.0,User_942
7.0,4.0,0.0,0.0,0.0,0.0,User_943
5.0,2.0,1.0,1.0,0.0,0.0,User_944
5.0,4.0,0.0,1.0,0.0,1.0,User_945
6.0,4.0,0.0,1.0,0.0,1.0,User_946
4.0,5.0,1.0,1.0,0.0,0.0,User_947
4.0,4.0,1.0,1.0,0.0,1.0,User_948
6.0,5.0,0.0,1.0,0.0,1.0,User_949
6.0,5.0,0.0,1.0,0.0,1.0,User_950
8.0,6.0,0.0,1.0,0.0,0.0,User_951
5.0,5.0,1.0,1.0,0.0,0.0,User_952
8.0,6.0,1.0,1.0,0.0,1.0,User_953
4.0,5.0,1.0,1.0,0.0,0.0,User_954
8.0,5.0,1.0,1.0,0.0,0.0,User_955
7.0,4.0,0.0,1.0,0.0,0.0,User_956
6.0,4.0,1.0,1.0,0.0,0.0,User_957
8.0,6.0,1.0,1.0,0.0,1.0,User_958
5.0,4.0,0.0,1.0,0.0,0.0,User_959
8.0,6.0,1.0,1.0,0.0,1.0,User_960
8.0,6.0,1.0,0.0,0.0,0.0,User_961
3.0,4.0,1.0,1.0,0.0,1.0,User_962
7.0,5.0,1.0,1.0,0.0,1.0,User_963
4.0,4.0,1.0,0.0,0.0,1.0,User_964
4.0,4.0,1.0,0.0,0.0,0.0,User_965
7.0,4.0,1.0,1.0,0.0,1.0,User_966
4.0,4.0,1.0,1.0,1.0,1.0,User_967
5.0,4.0,1.0,1.0,0.0,0.0,User_968
1.0,4.0,0.0,0.0,0.0,1.0,User_969
2.0,5.0,0.0,1.0,0.0,0.0,User_970
2.0,3.0,0.0,0.0,0.0,1.0,User_971
3.0,4.0,1.0,0.0,0.0,1.0,User_972
7.0,5.0,1.0,1.0,0.0,1.0,User_973
4.0,5.0,1.0,0.0,0.0,0.0,User_974
5.0,6.0,1.0,1.0,0.0,1.0,User_975
2.0,4.0,1.0,1.0,0.0,1.0,User_976
7.0,6.0,1.0,0.0,0.0,1.0,User_977
7.0,6.0,1.0,0.0,0.0,1.0,User_978
5.0,5.0,1.0,1.0,0.0,0.0,User_979
1.0,4.0,1.0,1.0,0.0,1.0,User_980
8.0,5.0,1.0,0.0,0.0,0.0,User_981
1.0,4.0,1.0,0.0,0.0,0.0,User_982
8.0,6.0,1.0,1.0,1.0,0.0,User_983
4.0,5.0,1.0,1.0,0.0,1.0,User_984
3.0,2.0,0.0,0.0,0.0,1.0,User_985
1.0,4.0,0.0,0.0,0.0,0.0,User_986
2.0,3.0,0.0,1.0,0.0,1.0,User_987
7.0,4.0,1.0,1.0,0.0,1.0,User_988
3.0,6.0,0.0,1.0,0.0,1.0,User_989
4.0,4.0,1.0,0.0,0.0,0.0,User_990
5.0,4.0,1.0,1.0,0.0,1.0,User_991
2.0,4.0,0.0,1.0,0.0,1.0,User_992
7.0,5.0,1.0,1.0,0.0,0.0,User_993
1.0,3.0,1.0,1.0,0.0,1.0,User_994
